"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","10% Bucket","total_revenue_shared (SUM)"
"2026-08-16 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","60-70%",3.1254800000000005
"2026-08-16 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","70-80%",5.891470000000002
"2026-08-16 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","80-90%",5.033899999999999
"2026-08-16 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","90-100%",4.637030000000001
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","0-10%",1.6382599999999998
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","10-20%",6.201739999999999
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","20-30%",3.752709999999999
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","30-40%",3.2928300000000004
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","40-50%",1.7102500000000003
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","50-60%",3.766530000000001
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","60-70%",1.5029199999999998
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","70-80%",4.744509999999998
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","80-90%",5.208370000000002
"2026-08-16 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","90-100%",5.328100000000001
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","0-10%",2.10313
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","10-20%",3.928299999999999
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","20-30%",7.200579999999999
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","30-40%",3.6611800000000008
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","40-50%",2.93502
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","50-60%",1.6687999999999996
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","60-70%",0.02604
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","70-80%",2.0773800000000002
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","80-90%",4.67422
"2026-08-16 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","90-100%",5.409669999999998
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","0-10%",0.40706999999999993
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","10-20%",1.7284199999999998
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","20-30%",1.2336200000000002
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","30-40%",0.13188999999999998
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","40-50%",0.36893
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","50-60%",0.05971
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","60-70%",0.71806
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","70-80%",4.4681999999999995
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","80-90%",1.2838399999999999
"2026-08-16 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","90-100%",1.0774799999999998
"2026-08-16 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","0-10%",3.0670599999999997
"2026-08-16 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","10-20%",7.444110000000001
"2026-08-16 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","20-30%",0.7434000000000002
"2026-08-16 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","90-100%",0.1279
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","0-10%",5.292619999999999
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","10-20%",0.02321
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","20-30%",2.1079800000000004
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","30-40%",0.07072
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","50-60%",0.03784
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","60-70%",0.8588899999999999
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","80-90%",0.38482000000000005
"2026-08-16 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","90-100%",0.40266
"2026-08-16 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","20-30%",0.00172
"2026-08-16 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","30-40%",0.81898
"2026-08-16 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","40-50%",1.9876
"2026-08-16 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","50-60%",2.6372700000000004
"2026-08-16 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","60-70%",0.05861
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","30-40%",0.15234999999999999
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","40-50%",1.25639
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","50-60%",0.83023
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","60-70%",0.30530999999999997
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","70-80%",0.26859
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","80-90%",2.0980000000000003
"2026-08-16 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","90-100%",0.51018
"2026-08-16 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","30-40%",1.2907099999999998
"2026-08-16 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","40-50%",1.66074
"2026-08-16 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","50-60%",0.8339599999999999
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","0-10%",46.01709
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","10-20%",92.73062999999998
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","20-30%",66.53393
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","30-40%",35.44525000000001
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","40-50%",31.91569
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","50-60%",17.55099
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","60-70%",23.863899999999987
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","70-80%",14.414230000000003
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","80-90%",25.638800000000003
"2026-08-15 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","90-100%",23.135410000000007
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","0-10%",0.7453399999999999
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","10-20%",33.61616000000001
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","20-30%",24.0828
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","30-40%",15.885089999999998
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","40-50%",13.59053
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","50-60%",7.7700700000000005
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","60-70%",5.61994
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","70-80%",5.78839
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","80-90%",8.34633
"2026-08-15 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall","90-100%",5.70217
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","0-10%",18.429310000000005
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","10-20%",9.626240000000001
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","20-30%",10.888840000000002
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","30-40%",5.23018
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","40-50%",8.10317
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","50-60%",7.600919999999996
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","60-70%",2.4677399999999996
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","70-80%",2.56773
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","80-90%",1.5317999999999998
"2026-08-15 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","90-100%",6.34173
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","0-10%",2.57981
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","10-20%",4.648310000000001
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","20-30%",2.126279999999999
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","30-40%",4.2565300000000015
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","40-50%",1.76598
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","50-60%",7.824740000000003
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","60-70%",5.687920000000002
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","70-80%",7.1725
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","80-90%",8.41212
"2026-08-15 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","90-100%",5.6542200000000005
"2026-08-15 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","0-10%",1.6016299999999997
"2026-08-15 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","10-20%",5.044690000000002
"2026-08-15 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","20-30%",2.96303
"2026-08-15 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","30-40%",3.36105
