"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","Revenue Shared","Revenue Growth%"
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",15.240099999999998,0.1193133160687978
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",22.925119999999993,1.0233176764226681
"2026-08-01 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall",8.714210000000003,-0.12813958234950418
"2026-08-01 00:00:00","7.Saturday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",4.373500000000001,-0.22320147207184204
"2026-08-01 00:00:00","7.Saturday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",1.62257,-0.4785784524811846
"2026-08-01 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",9.506959999999996,-0.182454384254076
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",90.53102000000001,0.1589943632003914
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",357.65170000000006,0.18405806236912103
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",21.41084,-0.2776438009357537
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",20.67935,-0.36550412404600163
"2026-08-01 00:00:00","7.Saturday","Zombie Pralay","Overall","Overall","Overall","Overall",3.42031,-0.7877465128733724
"2026-07-31 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",20.02453,-0.0012837732359715082
"2026-07-31 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",15.40158,0.08577672657800384
"2026-07-31 00:00:00","6.Friday","Earth's Last Stand","Overall","Overall","Overall","Overall",10.287620000000002,-0.05156914498860987
"2026-07-31 00:00:00","6.Friday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",5.346219999999998,0.2595819472062275
"2026-07-31 00:00:00","6.Friday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",2.5459700000000005,0.48781856113510313
"2026-07-31 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",11.798029999999997,-0.058152809089225266
"2026-07-31 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",108.52002,0.09589183028544723
"2026-07-31 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",350.28441999999995,0.13894861165645978
"2026-07-31 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",14.646310000000001,-0.21242001226030538
"2026-07-31 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",28.871860000000012,-0.3414313581652684
"2026-07-31 00:00:00","6.Friday","Zombie Pralay","Overall","Overall","Overall","Overall",1.3810200000000001,-0.8925285464482405
"2026-07-30 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",14.339979999999992,-0.17039161735677444
"2026-07-30 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",18.904519999999994,0.2563672287510368
"2026-07-30 00:00:00","5.Thursday","Earth's Last Stand","Overall","Overall","Overall","Overall",9.36092,1.2461553966018246
"2026-07-30 00:00:00","5.Thursday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",6.370320000000001,1.1225414574496804
"2026-07-30 00:00:00","5.Thursday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",7.88048,35.663627058714056
"2026-07-30 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",9.40855,-0.14160499898272283
"2026-07-30 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",107.43256999999994,0.1519431700185827
"2026-07-30 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",318.5398899999994,0.2143508845485973
"2026-07-30 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",16.60947,0.27044615423448426
"2026-07-30 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",26.128829999999997,-0.35852135620500636
"2026-07-30 00:00:00","5.Thursday","Zombie Pralay","Overall","Overall","Overall","Overall",8.405689999999998,-0.0501873480198507
"2026-07-29 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",17.93082,-0.29778312477310165
"2026-07-29 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",17.53105,0.619305061387661
"2026-07-29 00:00:00","4.Wednesday","Earth's Last Stand","Overall","Overall","Overall","Overall",4.400910000000001,-0.38816341000563037
"2026-07-29 00:00:00","4.Wednesday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",2.13222,-0.5968248505739737
"2026-07-29 00:00:00","4.Wednesday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",6.7581,20.574142059058257
"2026-07-29 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",14.50538,0.33438020330251605
"2026-07-29 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",98.67692999999998,-0.02933844031829458
"2026-07-29 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",358.56469000000004,0.47424912379205164
"2026-07-29 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",11.926270000000002,-0.3738037906957937
"2026-07-29 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",22.22936,-0.2722303524366091
"2026-07-29 00:00:00","4.Wednesday","Zombie Pralay","Overall","Overall","Overall","Overall",7.224819999999996,-0.231475709772469
"2026-07-28 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",17.193749999999994,-0.3532332787644977
"2026-07-28 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",12.353199999999998,0.8522261439594083
"2026-07-28 00:00:00","3.Tuesday","Earth's Last Stand","Overall","Overall","Overall","Overall",1.1959,-0.9172942158511006
"2026-07-28 00:00:00","3.Tuesday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",0.77565,-0.6632571991716558
"2026-07-28 00:00:00","3.Tuesday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",9.69053,2.4963793346057677
"2026-07-28 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.387820000000005,0.5463234862538713
"2026-07-28 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",93.16821,-0.24650201431342067
"2026-07-28 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",341.31602000000026,0.3564067978662071
"2026-07-28 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",11.456049999999996,-0.16665939242635197
"2026-07-28 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",33.120309999999996,-0.12237948464655513
"2026-07-28 00:00:00","3.Tuesday","Zombie Pralay","Overall","Overall","Overall","Overall",11.663009999999995,-0.08446855576471213
"2026-07-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",13.075690000000002,-0.3940147106462867
"2026-07-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",71.09941000000003,3.7649480542632254
"2026-07-27 00:00:00","2.Monday","Earth's Last Stand","Overall","Overall","Overall","Overall",4.5886499999999995,-0.7252560391101426
"2026-07-27 00:00:00","2.Monday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",2.3928199999999995,0.167531117801188
"2026-07-27 00:00:00","2.Monday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",22.482799999999997,3584.7735247208925
"2026-07-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",10.635530000000001,0.06234193019957246
"2026-07-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",100.44997999999998,-0.07399999815629621
"2026-07-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",310.59103999999996,0.12556177789242162
"2026-07-27 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",18.478279999999998,0.10978594392536811
"2026-07-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.30637999999999,-0.10928501648882427
"2026-07-27 00:00:00","2.Monday","Zombie Pralay","Overall","Overall","Overall","Overall",14.142509999999998,-0.5253187754458156
"2026-07-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",11.893029999999998,-0.4910655331174587
"2026-07-26 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",23.634100000000007,0.14021761207581585
"2026-07-26 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall",22.459850000000007,-0.15077028598738917
"2026-07-26 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",3.6396299999999995,0.3586792593698671
"2026-07-26 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",12.580369999999997,22.93753210921891
"2026-07-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",14.22049,0.650076351113009
"2026-07-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",79.01691000000002,-0.11162694427742603
"2026-07-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",296.23697,0.20403609023729885
"2026-07-26 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",34.64847,1.5791414541045143
"2026-07-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",34.880660000000006,-0.0740786752779965
"2026-07-26 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall",6.454929999999999,-0.6406709255927463
"2026-07-25 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",13.615579999999998,-0.5285568463856758
"2026-07-25 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",11.330460000000004,-0.36930013526376404
"2026-07-25 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall",9.994960000000004,-0.7107536409881237
"2026-07-25 00:00:00","7.Saturday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",5.630160000000004,0.0023411031847910824
"2026-07-25 00:00:00","7.Saturday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",3.11182,75.58921978833374
"2026-07-25 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",11.62866,0.5556839845082577
"2026-07-25 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",78.1117,-0.17181984043645027
"2026-07-25 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",302.0558800000003,0.2607750445447099
"2026-07-25 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",29.64028,1.4799140572315932
"2026-07-25 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",32.59177999999999,-0.04963775067752241
"2026-07-25 00:00:00","7.Saturday","Zombie Pralay","Overall","Overall","Overall","Overall",16.114269999999994,0.07497838605179874
"2026-07-24 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",20.05027,-0.28582297553130676
"2026-07-24 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",14.184850000000003,-0.08306242933817509
"2026-07-24 00:00:00","6.Friday","Earth's Last Stand","Overall","Overall","Overall","Overall",10.846990000000003,-0.4163593856352281
"2026-07-24 00:00:00","6.Friday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",4.244439999999998,13.084751949560305
"2026-07-24 00:00:00","6.Friday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",1.7112100000000003,0.3226539493109286
